school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
Acadia University,,,,nan,,,ChIJmUbv9rA0K4gRN0E20uZ_Gyg,"Suffice it to say that on-campus living, dining etc. is not for everyone. University of Toronto is a business, and it certainly makes a profit off first year students living on residence. The environment is lovely but the size and quality of rooming and food is not good. The staff are very rude as well, one berating my Don for an issue out of his control. Find a few friends and rent a downtown condo. For slightly more money, you will have an experience orders of magnitude more pleasant.",vision,2.0,,2018-02-28
Acadia University,,,,nan,,,ChIJg6SU-rD2BFMRKsnZWB-oenk,"The Usask is one of the best universities with its tradition, quality of education,and campus diversity
The university building is a national historic site of canada ,with its beauty of architecture and landscapes

The Peter MacKinnon Building at the University of Saskatchewan is a National Historic Site of Canada. This historical building is an excellent example of university buildings in the classic Elizabethan shape in Collegiate Gothic

It got best museums and galleries
Diefenbaker canada centre
Usask art galleries
Museum of antique
Museum of natural sciences
St thomas more gallery
Griffiths stadium
Greystone theatre
Little stone school house
Merlis belsher place

Observatory

The campus observatory provides the public with weekly viewings of our night sky every Saturday night. Admission is free

Diefenbaker canada centre historic walking tours
Canadian light source synchrotron
Usask computer museum

GARDENS AND ATRIUMS

Beamish conservatory
Law living roof
Leo Kristjanson Agriculture atrium
Nobel plaza
Palliser Garden
Sculpture Garden
Paterson Garden

The river bank is one of the best spot for a morning or evening  walk ,or spot for relaxing
The CPR bridge is a very nice view of Saskatoon and university ,the railway tracks system is one if the oldest of canada.",Gokul,5.0,,2023-06-29
Acadia University,,,,nan,,,ChIJg6SU-rD2BFMRKsnZWB-oenk,One of the best institution of learning in Canada. It's a place to consider when obtaining a new degree or stepping upper comes into you mind,Atuoha Anthony,4.0,,2022-12-20
Acadia University,,,,nan,,,ChIJg6SU-rD2BFMRKsnZWB-oenk,The grounds and buildings are beautiful and scenic and are a nice place for a stroll. We only toured around the grounds so my rating is based on that alone.,Lorna T,5.0,,2022-07-08
Acadia University,,,,nan,,,ChIJg6SU-rD2BFMRKsnZWB-oenk,Amazing place full of talented professionals! Hopefully soon will be part of this great institution and I will be able to give my best to increase the quality!,Edel Lopez,5.0,,2019-09-28
Acadia University,,,,nan,,,ChIJg6SU-rD2BFMRKsnZWB-oenk,Worst application experience I have ever had. Especially with the Nursing phd department. They have rude workers that do not care how they handle international students application because they are international students. Do better!!,Iyore E.,1.0,,2023-04-06
Acadia University,,,,nan,,,ChIJq6ePeZCgHlMRJAyHny_D4Uc,"I think a lot of things need to be reevaluated at this university, but as we all know, change does not happen overnight. Focusing on the positives, over the past eleven years the university has been going through some kind of evolution.
There has been a lot of projects completed. The new residence towers, underground parkade and the new traffic signs took a while to build but they still got built. UofR renovated parking lots, and updated the university signs. They also removed the only on campus computer store probably because of operational costs.
A lot of programs got upgraded and the UofR is still working on ways to improve campus life. Despite getting hit with COVID-19 the university still found a way to deliver classes to the students who were willing to learn. Overall the UofR is doing a good job, but there is still room for improvement much like any other university.

On the student side of things, the UofR has had an influx in entitled spoiled brats attending school thinking they own the place just because they pay school fees. Not sure why but these students are always complaining about something! There is no self accountability it’s always some professors fault. It’s a miracle the professors do not kick some of the students out.

On the other hand, there are those hard working students who diligently study and participate in class. I am sure the university faculty appreciates them despite the complaining.

A lot of students complain about how hard university is, but then they are the first ones to procrastinate and not prepare for any classes. They also prefer to study last minute for exams, then when they fail they blame everyone else but themselves……….. you all should do better!",Josh Kingsman,5.0,,2023-04-21
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,"It is a magnificent university with a lot of history and cultural diversity. You'll get to see many beautiful architectural works around it. However, you need a whole day to complete the university tour.",The Stranger,5.0,,2023-01-16
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,The architecture is really cool so it's a nice place to walk around,Owen Post,5.0,,2023-04-27
Acadia University,,,,nan,,,ChIJr-hoO7w0K4gR5VYnUTXXxmU,"Great school! Oh wait I accidentally thought this was 2004. The world has completely changed and employers want specialists now. Read ""Canada's MBA problem"" in the globe and mail. Sums up the problem with this school well. If you do end up going here and want to switch careers, stay away from programs without internships!",i hate teeth so much,1.0,,2023-03-28
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,Beautiful landscape and buildings. Harry Potter fan favourite  #Toronto #Landscape #Education #School #Law #economics,Nadia Tuffaha,5.0,,2023-08-31
Acadia University,,,,nan,,,ChIJf9Wrt2_a1IkRrHuIaQFuZbs,Large campus with a ton of ravine and park area. Parking is still severely cramped for how many students it has.,John Alexander,4.0,,2018-09-13
Acadia University,,,,nan,,,ChIJA_JaE-NDK4gRkvS5ZogWPHE,Nice University Campus. Lots of nice greenery. Very private. Very clean and well maintained. Lots of unique and modern buildings. Very walkable. Good location.,Lou Mustillo,5.0,,2023-08-29
Acadia University,,,,nan,,,ChIJA_JaE-NDK4gRkvS5ZogWPHE,"The university is top-notch, with a wide variety of academic programs and research opportunities available to students.

The faculty at the University of Toronto Mississauga are also excellent. They are knowledgeable and dedicated, taking the time to ensure that students are well-prepared for success in their chosen fields.

In addition to the academic experience, the University of Toronto Mississauga also offers a wide range of extracurricular activities and student services. There are a number of clubs and organizations to join, and the student services office is always available to provide support and assistance.

The campus itself is also beautiful, with a range of modern and well-maintained facilities. It is a great place to study, live, and socialize.

Overall, I would give the University of Toronto Mississauga a full five stars. It is a must-attend for anyone looking for a top-quality academic experience in a welcoming and supportive environment.",Fouad Abboud,5.0,,2022-12-25
Acadia University,,,,nan,,,ChIJA_JaE-NDK4gRkvS5ZogWPHE,Really nice management. Really good guidance from the volunteers and helpers. It was very beautiful and clean,Ali Kumail,5.0,,2023-09-02
Acadia University,,,,nan,,,ChIJA_JaE-NDK4gRkvS5ZogWPHE,"Really bad teachers. TA’s never answer e-mails. And also, I get another 85% (as my final grade aka A grade level) and still not letting me into FSG (Facilitated Study Group) volunteer position… Is it really that competitive? I don’t think so. 2 books in stock at UTM Bookstore. I’m so mad. How is anyone supposed to study! Noisy silent zones in UTM Library. Overpriced cafeteria and no working gift card machines for over two months and still at Starbucks. Worst places ever!🤯😭😭",Victoria Yee,1.0,,2023-08-28
Acadia University,,,,nan,,,ChIJA_JaE-NDK4gRkvS5ZogWPHE,"This is fun campus and can be safe. Great education. Great professors. They do try to help, there is so much resources. Love the architecture.
1 stars because more mental health resources in need. My SSP is under mediocre and more training on diversity in need for health and safety folks.
Also, the health clinic has no cameras in the reception. Very scary when undercover enforcement standing beside the door with firearm. ONE door-that is entrance and exist. They can abuse power and they try.",Sam Lu,1.0,,2023-04-29
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,The architecture is really cool so it's a nice place to walk around,Owen Post,5.0,,2023-04-27
Acadia University,,,,nan,,,ChIJr-hoO7w0K4gR5VYnUTXXxmU,"As an alum, Rotman is a poor show of education. I do not recommend you attend nor give them your attention. The $100,000 price tag is not nearly worth your time. The core courses you take aren't very useful and the specialized courses are far too broad to take something home.
Their reaction to Covid was atrocious. They threw many students under the bus and did not provide half of the services they promised when we initially started. Also the ""Nintendo-Gate"" incident with my cohort was horribly handled. Stay away.
The administration openly admit you won't retain much of the information you will be provided which is really unfortunate given the Rotman reputation and price tag. Shameful show of education.

Obviously I'm using my side google account to give this review since I don't want to give my real name. I don't want to get hassled by anyone and want to keep my reputation within the network.",yicancu56,1.0,,2021-12-14
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,"It is a magnificent university with a lot of history and cultural diversity. You'll get to see many beautiful architectural works around it. However, you need a whole day to complete the university tour.",The Stranger,5.0,,2023-01-16
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,"You'll get to see many beautiful architectural works around it. However, you need a whole day to complete the university tour. My favourite spot for photoshoot.",moment tracker,5.0,,2023-06-27
Acadia University,,,,nan,,,ChIJm_0x87g0K4gR93ZadrabHY0,"Amazing Campus. Plenty of greenery and artwork. Very walkable. Well maintained University. Location is amazing. Very convenient to areas around the city and transit/metro. A great mix of historic, old and modern buildings. The Robarts Library has lots of information and facts. Lots of maps and signs.",Lou Mustillo,5.0,,2023-08-29
